anime_id,name,genre,type,episodes,rating,members
33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",Movie,1,7.18,210
7633,Ari no Seikatsu,Fantasy,Movie,1,4.4,138
21761,ARI TO HATO, Kids ,Movie,1,7.6/10,79 members
21763,Ari to Hato (1953),Kids,Movie,1,7.6,72
21765,Ari to Hato (1959),Kids,Movie,1,4.74,91
33342,ari to kirigirisu,"Kids, Music   ",Movie,1 eps,3.0,42
22271,Aries: Shinwa no Seizakyuu," Fantasy, Romance, Shoujo, Supernatural ",OVA,1,5.2,112
24809,ARIGATOU KUMANOFU,Comedy,ONA,,4.0,69
16261,Arisa☆Good Luck,"Action, Comedy",OVA,1,5.76,198
33044,Asa da yo! Kaishain,,TV,Unknown,4.33,177
6630,Asari-chan: Ai no Marchen Shoujo," Adventure, Shoujo, Slice of Life ",Movie,1,6.48,170 members
32255,Ashita Kirarin,"Drama, Kids   ",OVA,1,6.45,59
13947,ashita no eleventachi,Sports,Special,1,6.05/10,154
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",Movie,1,6.33,124
31693,Ashita Tenki ni Naare Omake, Sports ,OVA,1 eps,4.09,50
21553,Asobo Toy-chan,Kids,TV,53,6.14,63
28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Historical,Movie,1,6.75,85
9796,ATASHIN&#039;CHI 3D MOVIE: JOUNETSU NO CHOU CHOUNOURYOKU HAHA DAI BOUSOU,Comedy   ,Movie,1,6.0,196
23523,Aterui," Action, Fantasy, Historical ",Movie,1,4.4,105 members
30152,au x rope,"Comedy, Slice of Life",ONA,,3.67,67
31730,Audition,Music,Movie,1,6.0,78
20975,Aura Battler Dunbine Memorial,"Adventure, Mecha, Sci-Fi",Special,3,5.63,219
7715,AUTO MOMMY, Fantasy ,Movie,1,5.12/10,173
24785,Awate Tokoya,Music   ,Music,1 eps,3.7,92
12951,AWOL,,TV,12,5.33,293
28567,Azarashi Tama-chan no Hi no Youjin,"Drama, Kids, Super Power",OVA,1,5.75,46
22247,azumi mamma★mia," Comedy, Kids ",TV,60,5.6,101 members
29708,ÜKS UKS,Dementia,Movie,1,6.17,66
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",TV,36,6.28,355
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy, Magic, Shoujo   ",TV,52,5.91,497
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu," Comedy, Magic, Shoujo ",TV,52,4.77,141
25963,Backkom Meogeujan Yeohaeng,"Adventure, Comedy, Kids, Magic",Movie,,5.71,100
26013,BACKKOM MISSION IMPOSSIBLE,"Comedy, Kids, Parody",ONA,2 eps,6.11/10,97
26017,backkom specials,"Comedy, Kids, Super Power",ONA,8,6.23,93
15787,Backstage Idol Story, Music ,TV,8,5.55,292 members
22565,Bad Badtz-Maru no Ari to Kirigirisu,"Fantasy, Kids   ",OVA,1,5.5,99
22451,Bad Badtz-Maru no Ookami ga Kita!,"Fantasy, Kids",OVA,1,5.7,116
17479,BAD BADTZ-MARU NO ORE NO POCHI WA SEKAIICHI,Kids,Movie,1,5.73,109
30124,Bad Badtz-Maru no Ore wa Yuutousei," Comedy, Kids ",OVA,1,4.86,52
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,,OVA,1,4.89,56
20383,baka mukashibanashi movie: jijii wars,"Comedy, Fantasy, Historical",Movie,1,5.19,111
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Comedy   ,Special,1 eps,6.58,173
33566,BAKI," Action, Martial Arts, Shounen ",OVA,Unknown,8.27/10,"1,448 members"
33708,Baku Tech! Bakugan Gachi: Tokubetsu-hen,"Action, Game, Shounen",ONA,,5.93,111
9284,Bakuhatsu Gorou,"Comedy, Sports",TV,26,5.74,176
18227,Bakujuu Gasshin Ziguru Hazeru,"Action, Mecha",TV,6,5.78,244
13553,Bakusou Circuit Roman Twin, Sports ,OVA,1,6.0,135
30249,balgwanghaneun hyeondaesa,Drama   ,Movie,1,6.57,195
30093,Ball yo Doko e Yuku,Comedy,ONA,1,3.89,114
24875,Barnacle Lou,Kids,TV,52,6.33,61
30989,Bary-san no Imabari-ben Kouza, Comedy ,TV,Unknown eps,4.79,298 members
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,Music,Music,1,4.67,58
16514,BATSU &AMP; TERRY,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19/10,152
32089,Battle Spirits Shinnen Special,"Action, Game, Kids   ",Special,1,6.29,109
29359,bazar dé gozarre,,Special,33,4.67,58
24087,Be-Bop Kaizokuban,"Comedy, School, Seinen",OVA,,5.76,162
29351,Beanuts,"Comedy, Kids",Special,2,4.5,46
29897,BEER MUKASHI MUKASHI,Historical,Movie,1,5.29,85
29710,Believe in It, Dementia ,Movie,1,4.8,57 members
17687,Bemubemu Hunter Kotengu Tenmaru,"Adventure, Fantasy   ",TV,19 eps,6.67,107
19547,Beompeoking Jaepeo,"Action, Cars",TV,26,4.85,91
30984,bero-dashi chonma,"Historical, Kids",OVA,1,7.25,35
33940,BEST CARE GROUP," Drama, Slice of Life ",ONA,3,5.19/10,38
33550,Bic Contact X Mameshiba Collab CM,Comedy,Special,1,4.81,112
9955,Big Mouth Do Do,"Kids, Slice of Life",TV,52,6.54,115
9613,Big X,"Action, Historical, Sci-Fi, Shounen   ",TV,59,6.46,254
30839,Big X Episode 0," Action, Historical, Sci-Fi, Shounen ",Special,1,5.7,55 members
33712,BIKINI WARRIORS OVA,"Comedy, Ecchi, Fantasy, Parody",OVA,,5.33,3404
3909,bikkuriman,"Comedy, Fantasy",TV,75 eps,6.68,250
5478,Bikkuriman 2000,,TV,68,6.1,153
10203,Bikkuriman: Daiichiji Seima Taisen," Action, Adventure, Kids ",Movie,1,5.71,109
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids   ",Movie,1,5.42,108
29373,BIP TO BAP,"Adventure, Kids",TV,4,4.2/10,46
8520,Biriken,"Comedy, Kids",TV,32,5.22,102
8521,Biriken Nandemo Shoukai," Comedy, Kids ",TV,22,4.77,96 members
9812,bit the cupid,Comedy,TV,48,6.0,109
33950,Black Clover,"Action, Comedy, Fantasy, Magic, Shounen",Special,1,8.6,2247
29764,BLEND,nan   ,Movie,1 eps,3.89,90
24793,Bloody Bunny, Comedy ,TV,26,5.26,170
4680,Bocchan,Historical,Special,,6.17,317
29886,Bogeul Bogeul Bomulseon,"Adventure, Fantasy",Movie,1,6.33,63
23731,"Boku datte, Kirei ni Shitainda",Kids,OVA,1,4.0,54
31003,boku no aozora," Drama, Kids ",OVA,1,8.5/10,44 members
20207,Boku no Boukuugou,"Drama, Historical, Kids   ",Special,1,7.14,154
26291,Boku no Diet Daisakusen,,OVA,1,5.75,52
20189,Boku no Son Gokuu,"Adventure, Fantasy, Kids",Movie,1,5.79,186
26101,Boku to Gaku: Ano Natsu no Monogatari," Drama, Historical, Kids ",OVA,1 eps,7.2,96
32859,BOKU WA KIMI WO WARAWANAI,Music,Music,1,5.4,80
33523,Boku wa Koko de Ikiteiku,"Kids, Music",Music,1,6.56,51
24791,boku wa ou-sama,Kids   ,OVA,4,6.43,58
18191,Boku wa Ou-sama (TV), Kids ,TV,12,6.4,141 members
24795,Boku wa Ou-sama (TV) Special,Kids,Special,,6.89,53
28551,BOKU WA SUGU NI NIGETANDA: HIGASHI NIHON DAISHINSAI KARA MANANDA KOTO,"Drama, Kids",OVA,1,7.67/10,49
31882,Bokura Machi Bouzu!,"Kids, Music",Music,1,4.89,45
20109,Bokura Mangaka: Tokiwasou Monogatari," Comedy, Slice of Life ",Special,1,7.31,137
6568,Bokura no Saibanin Monogatari,School   ,ONA,1 eps,4.93,214
18731,bokutachi no peace river,"Adventure, Drama, Kids, Supernatural",OVA,1,5.38,82
8416,BONOBONO,Comedy,Movie,1,6.81,148
8417,Bonobono (TV) Specials, Comedy ,Special,9,5.8,120 members
8403,Bonobono: Kumomo no Ki no Koto,,Movie,1,6.0,137
30892,Boo Boo Boy,"Cars, Kids",TV,26,4.73,128
12371,Bosco no Mori no Nakama-tachi,"Adventure, Fantasy   ",Special,1,5.55,113
8184,BOUKEN GABOTENJIMA, Adventure ,TV,39,6.58/10,140
8183,bouken korobokkuru,Adventure,TV,,6.58,171
8182,Bouken Shounen Shadar,"Adventure, Horror",TV,156 eps,6.65,184
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",TV,52,6.32,295
28983,Bouken-tachi Gamba to Nanbiki no Nakama," Adventure, Kids ",Movie,1,6.71,95 members
33273,BOUNINGEN WEEKEND,Slice of Life   ,ONA,20,4.87,68
9343,Bousou Sengokushi,Action,OVA,2,5.71,156
31258,Box,Dementia,Movie,1,3.61,98
10435,boyfriend," Romance, Shoujo, Sports ",Special,1,5.68,243
10044,Brave Fire S0.9,"Mecha, Sci-Fi",Special,1,5.88,144
6447,BREAK-AGE,"Adventure, Mecha, Sci-Fi, Shounen",OVA,1,5.62/10,232
29467,Bubaga,"Adventure, Kids   ",TV,8 eps,7.6,48
9665,Bucchigiri,,OVA,4,6.13,159 members
9540,Bucket de Gohan,Comedy,TV,,7.13,119
30202,Bucket no Ana,Music,Music,1,4.13,57
10210,bug tte honey,"Adventure, Comedy",TV,51,6.3,146
31868,Bug tte Honey: Megarom Shoujo Mai 4622," Adventure, Comedy ",Movie,1,6.0,58
16786,Bulsajo Robot Phoenix King,"Action, Mecha, Shounen, Space   ",Movie,1,3.11,133
24881,Bunbuku Chagama,Kids,Movie,1,7.1,88
29921,Bunbuku Chagama (1958),,Movie,1,5.52,86
32760,BUNGAKU SHOUNEN NO YUUUTSU," Drama, Music ",Music,1 eps,6.3/10,37 members
23611,Bunna yo Ki kara Orite Koi,"Adventure, Kids",Movie,1,6.25,53
29743,buonomo,Slice of Life,ONA,13,6.0,48
9177,Burning Blood,"Shounen, Sports   ",OVA,3,6.33,257
10245,Burning Village," Fantasy, Horror ",OVA,10,5.83,108
32237,BURUTABU-CHAN,"Comedy, Fantasy, Magic",TV,,5.0,37
29742,Butazuka,Slice of Life,ONA,13,5.2,44
6671,Byeolnala Samchongsa,,Movie,1,5.07,151
9447,Byulbyul Iyagi 2," Drama, Psychological ",Movie,6,5.86,122 members
33863,cakes,Comedy   ,ONA,Unknown eps,2.58,56
32738,CALBEE HITOKUCHI GEKIJOU,"Comedy, Slice of Life",Special,18,4.38/10,46
27915,Captain,"Shounen, Sports",Special,1,6.44,93
9905,Captain (TV)," Shounen, Sports ",TV,26,6.46,208
18759,Captain the Movie,"Shounen, Sports",Movie,1,6.41,106
23721,Carino Coni,"Fantasy, Kids",TV,26,6.93,99
32345,CELEBRATION AND CHORALE,Music   ,Movie,1,5.28,93
33344,cello hiki no gauche," Fantasy, Kids, Music ",Movie,1,4.21,72 members
26303,Cello Hiki no Gauche (OVA),"Drama, Fantasy, Music",OVA,,5.88,163
33728,Chain Chronicle: Haecceitas no Hikari Part 1,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1 eps,6.67,5589
18071,Chalk-iro no People,"Romance, Seinen",OVA,1,5.29,92
7803,CHALLENGE ICHINENSEI DE KAKKOII ICHINENSEI NI HENSHIN!, Kids ,OVA,1,5.86/10,176
23185,Chamebou Kuukijuu no Maki,Comedy   ,Movie,1,8.4,66
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,,Movie,1,6.0,72
30267,chan shuo a kuan,"Comedy, Slice of Life",Movie,1,5.5,41
29655,Chanda Gou, nan ,Movie,1,4.42,91 members
21025,CHANG,"Drama, Military, Thriller",Movie,1,6.33,248
29821,Channel 5.5,"Comedy, Parody",ONA,4,5.32,196
29861,Channel 5.5 3rd Season Prologue,Comedy   ,ONA,1 eps,4.91,155
29820,Channel 5.5 4th Season," Comedy, Parody ",ONA,4,5.13,191
29862,Channel 5.5 4th Season Prologue,Comedy,ONA,,4.81,157
29860,channel 5.5 prologue: shin bangumi start!,Comedy,ONA,1,4.71/10,135
33703,Chao Shen Youxi,"Action, Fantasy, Game",ONA,25,6.5,34
30959,Charamaru-kun to Dokumaru-kun," Kids, Super Power ",OVA,1,7.4,36 members
30228,Chel-in sacheon-wang,"Action, Sci-Fi   ",Movie,1,4.43,47
9868,Chengyu Donghua Lang,"Historical, Kids",TV,180,6.04,144
16558,CHEOL-IN 007,"Action, Mecha, Sci-Fi",Movie,1,4.27,101
17893,Cheonbangjichuk Hani," Comedy, Drama, School, Sports ",TV,13 eps,6.78,149
18271,cheorin samchongsa,,Movie,1,4.0,114
26237,Cherry Blossom,"Drama, Kids",OVA,1,5.5,66
9903,"Chi Dor Dor, Chi Dor Dor",Kids   ,TV,15,5.77,87
8025,CHI-SUI MARU, Comedy ,TV,41,5.63/10,185 members
11733,Chi-Sui Maru 2nd Season,Comedy,TV,,5.08,114
11731,Chi-Sui Maru Specials,Comedy,Special,2,5.33,94
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206
27855,chibi neko chobi/chibi neko kobi to tomodachi, Kids ,OVA,1,5.71,57
17657,CHIBI NEKO TOMU NO DAIBOUKEN: CHIKYUU WO SUKUE! NAKAMA-TACHI,"Adventure, Kids   ",Special,1 eps,6.4,76
8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",TV,26,6.36,133
24923,Chibikko Kamu no Bouken,"Adventure, Kids",Movie,1,7.25,55
29947,Chibikuro Sambo no Tora Taiji, Kids ,Movie,1,5.8,57 members
29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,6.0,54
32417,CHIBINACS,Comedy,TV,25,5.5/10,39
32418,chibinacs 2.0,Comedy   ,TV,25,4.33,36
32419,Chibinacs 3,,TV,25,4.43,36
33862,Chichi Kaeru,Drama,ONA,,4.56,41
31129,Chichi to Ko,Drama,Special,1 eps,6.0,45
33859,CHICKEN PAPA,Comedy,ONA,1,3.0,45
9383,Chie-chan Funsenki: Jarinko Chie," Comedy, Drama, Slice of Life ",TV,39,7.83,147 members
31236,Chieri to Cherry,"Adventure, Fantasy, Shoujo   ",Movie,1,6.0,180
30060,chii jiaan chuaanqii,"Action, Adventure, Fantasy",TV,26,5.33,56
33831,Chii-chan no Kageokuri,"Drama, Historical",OVA,1,4.5,25
29385,CHII-CHAN TO HIGE OJISAN," Kids, Slice of Life ",TV,10,5.8/10,49
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Kids, Military",Special,1,7.2,65
29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,4.78,93
30164,Chiisana Kinomi,"Kids, Music   ",Music,1 eps,4.42,86
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki," Romance, Shoujo, Slice of Life ",Special,1,7.0,84 members
24269,chiisana kyojin microman: daigekisen! microman vs. saikyou senshi gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,,4.69,93
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,"Drama, Music, School",Special,1,5.57,90
29135,Chiisana Teien,,Movie,1,5.91,151
29793,Chikara Bashi, Kids ,Movie,1,4.59,103
7354,Chikara to Onna no Yo no Naka,Historical   ,Movie,1,5.31,175
22755,CHIKASUGI IDOL AKAE-CHAN,"Comedy, Game, Parody",TV,12,4.28/10,112
16303,Chikkun Takkun,"Comedy, Sci-Fi",TV,23,6.0,103
8563,chikyuu monogatari telepath 2500," Adventure, Drama, Sci-Fi ",Movie,1 eps,5.52,254 members
14623,Chikyuu SOS Sore Ike Kororin,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87
30634,Chikyuu wo Mitsumete,"Sci-Fi, Space",Movie,1,5.2,70
17457,CHINGOU MUCHABEE,"Adventure, Comedy   ",TV,26,6.75,80
5908,Chinpui, Comedy ,TV,56,6.15,222
10039,Chinpui Specials,Comedy,Special,,5.7,87
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,6.0,107
6687,chinyuuki: tarou to yukai na nakama-tachi,Comedy,OVA,3,6.0,186
17689,CHIRONUP NO KITSUNE, Drama ,Movie,1,7.48/10,196 members
33262,Chobitto Zukan,"Fantasy, Kids   ",TV,52 eps,4.5,63
33526,Choco to Watashi,,Music,1,6.0,40
31246,Choegang Habche: Mix Master,"Adventure, Fantasy",TV,39,6.79,168
31211,Choegang Top Plate," Action, Comedy, Kids, Sports ",TV,26,7.2,86
16041,CHOGATTAI MAJUTSU ROBOT GINGUISER SPECIALS,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111
23191,chokin no susume,Comedy,Movie,1,6.0,71
34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy   ,OVA,1,6.0,17
31749,Chou Kidougai-ku: Kashiwa-no-Ha, Mecha ,ONA,3,4.86,475 members
6636,Chou Kousoku Galvion,"Action, Mecha, Military, Police",TV,,6.32,364
21433,CHOU ZENMAIROBO: PATRASCHE,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13 eps,4.52/10,178
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,2,6.44,92
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa," Action, Comedy, Game, Kids ",TV,32,5.72,162
32218,choujikuu seiki orguss memorial,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen   ",OVA,2,6.43,64
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.0,143
30571,CHOUON SENSHI BORGMAN: MADNIGHT☆GIGS!,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102
8853,Chouriki Robo Galatt," Action, Adventure, Comedy, Mecha, Sci-Fi ",TV,25,6.62,168 members
24927,Chuuchuu Banban,,Movie,1,6.5,61
31690,Chuugakusei,Comedy,OVA,2,5.0,52
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance   ",OVA,1 eps,6.05,116
34409,chuuko video-ya no onna tenin x," Comedy, Shounen ",ONA,1,5.75/10,75
28829,Cinterrier-jou no Hanamuko,"Comedy, Fantasy, Kids",Movie,,3.62,117
32762,Circles,Music,Music,1,4.79,34
10967,Circuit no Ookami II: Modena no Ken,"Cars, Seinen",OVA,1,5.48,165
30818,City Hunter: Ryou no Propose," Action, Comedy, Mystery, Police ",OVA,1,6.8,"1,070 members"
25969,CLOCK,Dementia   ,Special,1,4.04,84
19695,Clover 4/3,"Drama, School",ONA,24,7.43,163
32944,coco &amp; nico,"Comedy, Kids",TV,39,4.53,318
13501,Cofun Gal no Coffy," Comedy, Historical, Parody ",ONA,10 eps,4.45,75
13503,Cofun Gal no Coffy (TV),"Comedy, Parody",TV,12,6.9,77
13505,COFUN GAL NO COFFY CAMPUS LIFE,Comedy,TV,11,5.78/10,78
13511,Cofun Gal no Coffy: Cofunderella,Comedy   ,Movie,1,5.0,64
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,,Movie,1,4.29,66 members
13507,Cofun Gal no Coffy: Okehazama no Tatakai,"Comedy, Historical, Parody",Movie,,5.13,66
30923,colorful ninja iromaki,Fantasy,Movie,1,6.0,442
32628,COLUMBUS NO DAIBOUKEN,Historical,OVA,1,6.5,35
16794,Computer Haekjeonham Pokpa Daejakjeon," Action, Sci-Fi, Shounen ",Movie,1,4.22,119
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids   ",Movie,1 eps,5.63,81
25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,5.0,102
25977,Contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,101
29749,CONVENIENCE STORE SENKI PURIN-TAI, Comedy ,ONA,8,4.48/10,59 members
24901,cook no polka,"Kids, Music",Music,1,3.43,102
30050,Cooking Papa Christmas Special,"Comedy, Slice of Life",Special,1,6.0,66
32630,Coral no Tanken,"Adventure, Kids, Music   ",TV,50,6.14,54
5990,Cosmic Fantasy: Ginga Me Hyou no Wana," Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space ",OVA,1,5.98,226
29711,COUNTDOWN,Dementia,Movie,,4.25,62
26235,Crayon no Hoshi,"Drama, Kids",OVA,1 eps,5.0,47
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,,ONA,13,6.83,429
31978,crayon shin-chan movie 24: bakusui! yumemi world dai totsugeki," Comedy, Kids, Shounen ",Movie,1,7.3,320 members
30955,Crazy Monkey,Ecchi   ,Movie,1,4.81,92
33534,CURLY,Comedy,ONA,1,4.7/10,54
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721
33686,Cyborg 009: Call of Justice 2," Action, Adventure, Mecha, Sci-Fi, Shounen ",Movie,1,5.67,377
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377
7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,162
6760,cynical hysterie hour: henshin!,Comedy   ,Movie,1 eps,5.23,105
6759,Cynical Hysterie Hour: Trip Coaster," Comedy, Slice of Life ",Movie,1,5.96,110 members
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,,6.15,126
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,102
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",Movie,1,6.13,91
25081,DAISOUGEN NO CHIISANA TENSHI BUSH BABY SPECIALS," Adventure, Drama ",Special,2,5.27/10,84
22329,Daisougen to Hakuba,"Adventure, Historical   ",OVA,1,6.83,79
29469,daisuki! nendomama,,TV,9,5.75,50
18007,Dalam-iwa Goseumdochi,"Historical, Military",TV,Unknown,6.47,122
16554,Dallyeola Majing-ga-X," Mecha, Sci-Fi ",Movie,1 eps,4.13,94 members
10887,DAME OYAJI,Comedy,TV,26,6.07,109
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,5.88,141
17703,Danchi Tomoo,"Comedy, Seinen   ",TV,78,6.25,557
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo," Comedy, Seinen ",Special,1,4.6,56
14631,dangerous jiisan ja,"Comedy, Kids",OVA,,6.27,126
23799,DANGO SAN KYOUDAI ATTOIUMA GEKIJOU,"Kids, Music",TV,50,7.3/10,74
32858,Dareka no Santa Claus,Music,Music,1,5.51,75
30958,Daruma-chan," Kids, Supernatural ",OVA,5,5.0,42 members
15971,Dasshutsu Gasshapon,"Historical, Sci-Fi   ",ONA,10 eps,4.27,121
16816,David and Goliath,"Adventure, Historical, Kids",Movie,1,4.5,80
34060,DEAD WORLD,Horror,ONA,Unknown,3.89,302
30893,deban desu yo! onigirizu, Comedy ,TV,6,4.0,163
27551,Deko Boko Friends,,TV,Unknown,7.14,61
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,102
31644,Deniroo&#039;s Circus,Comedy   ,Special,1,3.57,69
23855,DENNOU SENTAI VOOGIE&#039;S★ANGEL GAIDEN: SUSUME! SUPER★ANGELS!," Action, Comedy, Mecha, Parody, Sci-Fi ",OVA,2,5.25/10,110 members
17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,,5.1,156
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",TV,26 eps,6.0,143
9869,din dong,"Comedy, Parody",Special,1,5.18,80
31746,Dochamon Junior," Comedy, Kids ",TV,16,5.09,85
34207,DOCHAMON JUNIOR 2,"Comedy, Kids   ",TV,Unknown,6.0,41
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
18317,Dodani," Drama, School, Shounen, Slice of Life ",Movie,1,5.14,59 members
17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,83
3825,dokaben,"Action, School, Shounen, Sports",TV,163,6.49/10,301
15957,Dokachin,"Comedy, Kids   ",TV,26 eps,5.62,84
18327,Dokgotak Dasi Chajeun Maundeu,,Movie,1,5.0,70
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,,5.5,72
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,110
18325,DOKKAEBI BANGMANG-I,"Action, Demons, Shounen",Movie,1,4.33,67
18313,Dokkaebi Gamtu," Action, Adventure, Demons, Fantasy, Shounen ",Movie,1,3.58,79 members
21485,dokkan! robotendon,"Adventure, Kids, Slice of Life   ",TV,26,6.29,63
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162
30034,DOLITTLE-SENSEI MONOGATARI," Adventure, Kids ",TV,13 eps,6.5/10,57
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127
29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,5.67,78
18451,Don: Gokudou Suikoden,Drama   ,OVA,2,5.36,128
11625,donbe monogatari, Kids ,Special,1,5.67,107 members
25193,DONGURI MORI E,"Fantasy, Kids",OVA,,4.25,55
5916,Donguri no Ie,Drama,Movie,1,7.0,106
8451,Donguri to Yamaneko,,OVA,1,6.35,229
26301,Donguri to Yamaneko (1995)," Demons, Drama, Kids ",OVA,1,5.0,54
19901,Donkikko,"Comedy, Shounen   ",TV,21 eps,6.75,71
26199,DOOLIE BAENANG-YEOHAENG,"Adventure, Kids",OVA,7,4.78/10,60
2642,dorami-chan: a blue straw hat,"Fantasy, Kids",Movie,1,5.28,121
2639,Dorami-chan: Hello Kyouryuu Kids!!, Fantasy ,Movie,1,5.9,135 members
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179
29349,DORON CORON,"Kids, Slice of Life   ",Movie,1,4.62,46
24663,Dororonpa!," Comedy, Slice of Life, Supernatural ",TV,115,7.5,104
25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,,5.25,53
20077,dotanba no manners,"Comedy, Slice of Life",TV,283 eps,6.75,75
20083,Doteraman,"Comedy, Sci-Fi",TV,20,6.0,79
29605,DOUBLE HARD," Action, Martial Arts ",ONA,Unknown,6.53/10,177 members
27577,Doubutsu Dai Yakyuu Sen,Sports   ,Movie,1,5.67,68
8478,Doubutsu Kankyou Kaigi,,TV,20,5.68,151
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98
7498,Doubutsu Olympic Taikai, Comedy ,Movie,1,4.51,149
32422,doukyuusei,"Kids, Music",Music,1,5.83,116
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama   ,OVA,1 eps,8.0,42
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special," Comedy, Sci-Fi, Shounen, Shounen ",Special,3,6.19,196 members
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,"Comedy, Sci-Fi, Shounen",Special,,7.11,152
30420,DR. SLUMP: ARALE-CHAN NO KOUTSUU ANZEN,"Comedy, Sci-Fi, Shounen",Special,1,5.94/10,159
